1.139352551528385771e+00
6.392455441611153422e-01
4.852133776460375025e-01
4.310211368969508738e-01
3.963804755892072484e-01
3.705895479236330226e-01
3.549499341419765086e-01
3.331435407911028102e-01
3.118221376623426244e-01
2.880021589142935379e-01
4.434009449822561844e-01
3.396745068686349289e-01
2.972065934113093943e-01
2.784782179764339061e-01
2.548030103955949977e-01
2.425886392593383789e-01
2.301762976816722206e-01
2.114303920950208471e-01
1.947028338909149170e-01
1.828475253922598742e-01
