2.723826188393117520e-01
1.621463983668708086e-01
1.624380285797608625e-01
1.583552055993000807e-01
1.525226013414989756e-01
1.446485855934674936e-01
1.388159813356663885e-01
1.332750072907553096e-01
1.242344706911635982e-01
1.151939340915718868e-01
1.539807524059492450e-01
1.347331583552056067e-01
1.146106736657917791e-01
1.114027413240011727e-01
1.003207932341790565e-01
9.594634004082823464e-02
9.098862642169729120e-02
8.515602216389618617e-02
7.815689705453485181e-02
6.824146981627296493e-02
